,crisis_support,desc,org,title,advocacy,women,health_med,homeless_housing,seniors,arts_culture,animals,edu_lit,child_youth,community
1035,False,"Hospice Volunteer Opportunity We are currently seeking friendly, well mannered and calm dogs to join Love On Leashes Pet Team serving...",APEX Hospice and Palliative Care,Love is a Wet Nose!  Join Love On Leashes Pet Team,False,False,True,False,True,False,True,False,False,False
1036,False,"Who is JourneyCare? The largest nonprofit provider of palliative, and supportive care in Illinois, JourneyCare serves nearly 4,000 adult...",JourneyCare,Bouquet of Care- Glenview,False,False,True,False,False,False,False,False,False,True
1037,False,Volunteer in your community and set your own schedule! JourneyCare is looking for volunteers to serve at our Hospice CareCenter in...,JourneyCare,Hospice CareCenter Volunteer - Glenview,False,False,True,False,True,False,False,False,False,True
1038,False,"Who is JourneyCare? The largest nonprofit provider of palliative, and supportive care in Illinois, JourneyCare serves nearly 4,000 adult...",JourneyCare,Team Care Coordinator Assist- Glenview,False,False,True,False,True,False,False,False,False,True
1039,False,"Who is JourneyCare? The largest nonprofit provider of palliative, and supportive care in Illinois, JourneyCare serves nearly 4,000 adult...",JourneyCare,Front Desk Receptionist- Glenview,False,False,True,False,True,False,False,False,False,False
1040,False,No experience necessary! Volunteer in your community and set your own schedule! JourneyCare's Care Companion volunteers support hospice...,JourneyCare,Hospice Care Companion- Western Suburbs,False,False,True,False,True,False,False,False,False,True
1041,False,"The Chicago Chapter of the Foundation Fighting Blindness is hosting the 15th Annual VisionWalk on Sunday, June 7, 2020 at Busse Woods/Ned...",Foundation Fighting Blindness,Chicago VisionWalk 2020,False,False,True,False,False,False,False,False,True,False
1042,False,As a Pet Therapy Volunteer you and your pet will be assigned to visit patients in your own community. You bring your special skills and...,Rainbow Hospice and Palliative Care,Addison area Pet Therapy Hospice Volunteer,False,False,True,False,True,False,True,False,False,False
1043,False,Patient Support volunteers with a pet companion are part of the interdisciplinary team and provide support in various settings including...,Rainbow Hospice and Palliative Care,Elmhurst area Pet Therapy Hospice Volunteer,False,False,True,False,False,False,True,False,False,True
1044,False,"VITAS invites friendly and well-behaved pets to join the Paw Pals SM program, in which animals and their humans learn how to visit...",VITAS Healthcare of Chicagoland NW,"Make a ""Dog-Gone"" Difference in a Hospice Patient's Life",False,False,True,False,True,False,True,False,False,False
1045,False,Opportunity Description: VITAS Healthcare(r) is looking for musical volunteers who are able to play musical instruments and/or sing for...,VITAS Healthcare of Chicagoland NW,Volunteer to bring Harmony and Happiness to Hospice Patients,False,False,True,False,True,False,False,False,False,False
1046,False,VITAS Healthcare(r) is looking for people who love to sew who are able to share their skills with hospice patients and families. A Memory...,VITAS Healthcare of Chicagoland NW,Stitch a Memory Bear. Create a Forever Friend.  Immediate Need,False,False,True,False,True,True,False,False,False,False
1047,False,"VITAS Healthcare is looking for kind and caring massage therapists to pamper hospice patients living at home, in the hospital or in long...",VITAS Healthcare of Chicagoland NW,Promote Relaxation to Hospice Patients with Massage Therapy,False,False,True,False,True,False,False,False,False,False
1048,False,We organize cleanup campaigns in the Chicagoland Area. Opportunities are posted on our website. Have a group of four or more? We will...,CLEAN UP - GIVE BACK ORG,Join a Cleanup Campaign to Help the Environment,False,False,True,False,False,False,False,False,False,True
1049,False,"Work near your home! As a Hospice Patient Support/Companion Volunteer, you will be assigned to support a hospice patient and their family...",Rainbow Hospice and Palliative Care,Midlothian area Home Hospice Patient Support/Companion Volunteer,False,False,True,False,True,False,False,False,False,True
1050,False,You will be surrounded by beautiful flowers and enticing fragrances as you assist customers in our Flower Shop. You will be helping with...,Advocate Lutheran General Hospital,Flower Shop Volunteer,False,False,True,False,True,False,False,False,False,True
1051,False,Our Home Delivered Meals program provides hot lunches to homebound elderly or disabled individuals in the community. Volunteers pickup...,Advocate Lutheran General Hospital,Home Delivered Meals Drivers,False,False,True,False,False,False,False,False,False,True
1052,False,Offer patients and family members assistance and comfort in our Ambulatory Surgery department that performs same-day surgeries. Assist...,Advocate Lutheran General Hospital,Ambulatory Surgery Volunteer,False,False,True,False,False,False,False,False,False,True
1053,False,Help put a smile on our patient’s faces by joining our Spirit Boosters Team. Team members will assist in making various arts and...,Advocate Lutheran General Hospital,Spirit Boosters,False,False,True,False,True,True,False,False,False,False
1054,False,"Entertain our seniors! Our Adult Day Care is looking for individuals to help with activities such as bingo, games, conversation etc. If...",Advocate Lutheran General Hospital,Older Adult Services,False,False,True,False,True,False,False,False,False,False
1055,False,YOU AND YOUR DOG ARE NEEDED! BECOME A HOSPICE VOLUNTEER and SHARE THE BEST GIFT YOU CAN GIVE... YOURSELF & YOUR THERAPY / COMFORT...,Heartland Hospice,Therapy Dogs & Comfort Dogs are needed to visit Patients,False,False,True,False,True,False,False,False,False,False
1056,False,Are you looking for a way to help your community for a few hours a week? Do you have some time after school and not mind doing a little...,Kindred Hospice,High School Students - Help Hospice Patients with your Organizing Skills!,False,False,True,False,True,False,False,False,False,True
1057,False,"Drive to make a difference!! Everyday seniors in your neighborhood miss important medical appointments, simply because they couldn't get...",North Shore Senior Center,Escorted Transportation Service Drivers,False,False,True,False,True,False,False,False,False,True
1058,False,Make a difference in the lives of persons with memory loss by interacting with participants in the home-like setting of the House of...,North Shore Senior Center,House of Welcome Program Assistants,False,False,True,False,True,False,False,False,False,True
1059,False,"BECOME A HOSPICE VOLUNTEER & SHARE THE BEST GIFT YOU CAN GIVE... YOURSELF! Heartland Hospice ""Friendly Visitors"" help to...",Heartland Hospice,Hospice Volunteers needed for Northbrook & the North Shore Suburbs!,False,False,True,False,True,False,False,False,False,False
1060,False,Volunteer greeters provide a warm and welcoming atmosphere for patients and visitors as they enter the outpatient center. Volunteer...,Loyola University Health System,Guest Services Patient Greeter - Burr Ridge,False,False,True,False,False,False,False,False,False,False
1061,False,The volunteer is a part of the hospital service team. You will work closely with and establish positive customer rapport with hospital...,Ingalls Hospital,Utilization Management - Behavioral Health - Clerical,False,False,True,False,False,False,False,False,False,False
1062,False,"The volunteer is a part of the hospital service team. You will work closely with patients, families, hospital staff, other volunteers and...",Ingalls Hospital,Greeter/Information Desk-Rehab,False,False,True,False,False,False,False,False,False,False
1063,False,"The volunteer is a part of the hospital service team. You will work closely with and establish positive customer rapport with patients,...",Ingalls Hospital,Surgical Waiting Volunteer,False,False,True,False,False,False,False,False,False,False
1064,False,"The Volunteer is a part of the hospital service team. You will work closely with patients, families, hospital staff, other volunteers and...",Ingalls Hospital,Flower Delivery Volunteer - Friday's,False,False,True,False,False,True,False,False,False,False
