title,org,desc
Corporate Sponsorship Needed!  Lean how your company can  help our East Harlem families!,LSA Family Health Service,Yes summer is here but the new school year is just around the corner! Children in our LSA programs will need back to school supplies. Do...
URGENT! Wednesday Tutors Needed to Tutor East Harlem K-3 Children,LSA Family Health Service,"Help us help the neediest students in New York City.Our After School Enrichment Tutoring program has begun, and we still need tutors! We..."
"Party Host: Bartend, Converse, and Interact with World Travelers!",Hostelling International New York,"Are you interested in meeting people, especially younger travelers, from all over the world? We're looking for people of all ages who..."
URGENT!  Administrative Assistance Needed for Early Childhood Program,LSA Family Health Service,"We need an computer data entry assistant who can offer Administrative Assistance in our Early Intervention program, 1 or 2 days a week...."
Young Professional Junior Fundraising Committee Members Needed for East Harlem Non Profit,LSA Family Health Service,Our Junior Board -- our Young Professionals committee -- is looking for new members. Our Junior Board host two fundraising events a year...
Catholic/Protestant Worship Volunteer at The New Jewish Home,"The New Jewish Home, Manhattan Division","Working with our Department of Religious Life and Spiritual Care, Volunteers assist with religious services including assisting assist..."
URGENT! We need Classrooms Aides for our Early Childhood Socialization Program,LSA Family Health Service,"URGENT! We need Classroom Aide Volunteers for our Early Childhood Socialization groups, starting October 15th. Volunteer aides help..."
Nail Spa at The New Jewish Home,"The New Jewish Home, Manhattan Division",You do not have to be a professional to provide residents with manicures. Socialize with older adults while doing their nails. You will...
URGENT! Help Stock our Food Pantry!,LSA Family Health Service,"We need Food Pantry Volunteers to assist in our Facilities Department with receiving food deliveries, organizing stoarge areas, stocking..."
11/29 Forest Park Forest Restoration,NYC Parks Stewardship Program,Volunteer with the Stewardship Team in Forest Park! Volunteers will learn how to identify and safely remove invasive plants in order to...
Volunteer at a Thanksgiving Food Drive!,Union Settlement,Help our program staff spread holiday cheer and help distribute Thanksgiving meal packages to members of the community. Volunteers will...
Holiday Toy Drive Gift Wrapping,Union Settlement,"Every year, Union Settlement holds a Holiday Toy Drive where we provide presents to hundreds of children ages 2-12 in our Early Childhood..."
Business Mentor: Share your knowledge with a small business owner!,SCORE  Metro NJ,A SCORE mentor is an adviser who helps individuals and small businesses reach their goals. Mentors provide free business advice and...
Workshop Presenter: Use your knowledge to help small business owners learn critical...,SCORE  Metro NJ,SCORE workshop presenters share their business acumen with their local community by leading educational workshops and seminars. As a...
Chapter Support Volunteer: Use your skills to help a local nonprofit support...,SCORE  Metro NJ,Every SCORE chapter depends on the talent and time of volunteers to help entrepreneurs achieve their dreams of small business ownership....
Business Mentor: Share your knowledge with a small business owner!,SCORE Staten Island,A SCORE mentor is an adviser who helps individuals and small businesses reach their goals. Mentors provide free business advice and...
Savannah's Holiday Season-Super HERO Cards and Cookies 4 Kids! Make a Human Smile...,My Charity 4 Kid's Inc/Volunteer One,"Welcome to Savannah’s Cards’ 4 Kids, Volunteers! It is an amazing program with amazing results, lifting the hearts and..."
Cards 4 Kids! Make a Child smile TODAY! =D,My Charity 4 Kid's Inc/Volunteer One,"Welcome to Savannah’s Cards’ 4 Kids, Volunteers! It is an amazing program with amazing results, lifting the hearts and..."
ONLINE VOLUNTEERING,My Charity 4 Kid's Inc/Volunteer One,Volunteer to post our Online Opportunities and gain Community Service hours! Face Book Instagram Twitter other Social Media Be part of...
Gift Shop Store Voluneer Needed!!,New York State Psychiatric Institute,Scope of work: Ensuring stock levels are well maintained. Tracking of items and maintaining excel sheet of products. Restocking Inventory...
12/14 Harlem Street Tree Care,NYC Parks Stewardship Program,"Come work with NYC Parks Stewardship to care for local street trees! Volunteers will learn how to aerate, cultivate, mulch, and identify..."
Fight For Air Climb - Newark,American Lung Association in New Jersey,"Volunteer at the Fight For Air Climb for the American Lung Association! We have plenty of areas we need help with. Join us on Saturday,..."
Volunteer Event DJs Needed for Dare2B Kids Thanksgiving Celebration,Dare2B,Dare2B is excited to welcome new and long-term volunteers this holiday season. Together we will serve a gourmet meal and funfilled...
11/29 Harlem Street Tree Care,NYC Parks Stewardship Program,"Come work with NYC Parks Stewardship to care for local street trees! Volunteers will learn how to aerate, cultivate, mulch, and identify..."
"Read, Play and Learn with Preschool Children in Brooklyn!","Jumpstart For Young Children, Inc",Jumpstart’s Extended Day program is currently looking for new volunteers for the 2019-2020 school year! This program is a unique...
Create Holiday Arts & Crafts with Children in the Bronx,Episcopal Charities,Volunteer at St. Ann's in the Bronx by making arts and crafts for the holiday's with children ages 4-10. We will have holiday...
Serve Meals to Hungry New Yorkers in Harlem!,Episcopal Charities,"Serve families in need nutritious hot meals in Harlem at St. Mary's Church! Volunteers of all ages are welcome, and groups of any size..."
Special Event & Holidays Assistant,"The New Jewish Home, Manhattan Division","The New Jewish Home seeking volunteers to assist with event set-up and transport of residents to special events on holidays, weekends,..."
Help with Lantern's Fresh Food Box Program on the Upper West Side!,Lantern Community Services,Do you care about getting people the fresh food they need? Do you want to give back to vulnerable New Yorkers? Then this is the...
Lunch Service Volunteer - JASA Brighton Beach Senior Center,JASA,"Purpose Help to ensure seniors are receiving warm, nutritious meals in a timely, orderly manner by assisting with set-up, serving and..."
Be a Thanksgiving Volunteer at a Senior Center!,Union Settlement,Help our program staff spread holiday cheer and serve Thanksgiving meals to seniors at our Gaylord White Senior Center! We're looking for...
Volunteer at a Senior Center this Thanksgiving!,Union Settlement,Help our program staff spread holiday cheer and serve Thanksgiving meals to seniors at our Corsi Senior Center! We're looking for...
Volunteer Docent at the Newark Museum,NEWARK MUSEUM ASSOCIATION,"Become a docent at the Newark Museum! You might be wondering, what is a docent? A docent is a trained tour guide for the museum. Docents..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Cliffside Park",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
Seeking Reading-Writing Tutors/Off 110 Ave 6 Line/5 - 7 PM/1-2 hr per week Commitment,The City Tutors,"The City Tutors (CT) is looking for tutors to provide one on one and small group academic support in reading and writing, for Children..."
Seeking Math Tutors/Off 110 Ave 6 Line/5 - 7 PM/1-2 hr per week Commitment,The City Tutors,"The City Tutors (CT) is looking for tutors to provide one on one and small group academic support in math, for Children Aid Society's..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Rutherford",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
